5.84, 192.19, 0
5.96, 183.94, 0
5.82, 174.73, 0
5.97, 185.29, 0
6.05, 203.80, 0
5.65, 205.64, 0
5.83, 180.37, 0
5.51, 187.12, 0
6.03, 179.44, 0
5.64, 191.38, 0
5.63, 192.68, 0
5.92, 177.24, 0
6.03, 190.16, 0
6.08, 184.07, 0
5.98, 195.12, 0
5.73, 190.92, 0
5.91, 187.58, 0
6.03, 183.04, 0
6.13, 184.33, 0
5.58, 190.13, 0
5.46, 206.13, 0
6.07, 184.19, 0
5.86, 180.65, 0
5.92, 186.95, 0
5.79, 184.41, 0
5.85, 205.96, 0
6.09, 174.62, 0
6.01, 185.80, 0
5.97, 186.61, 0
6.02, 181.05, 0
5.97, 194.68, 0
6.19, 179.25, 0
5.96, 173.82, 0
5.64, 183.73, 0
6.06, 196.19, 0
5.94, 188.33, 0
5.96, 197.68, 0
6.07, 179.13, 0
6.00, 178.94, 0
5.63, 187.45, 0
6.25, 187.23, 0
5.66, 200.38, 0
5.80, 197.22, 0
5.96, 169.02, 0
5.69, 183.48, 0
6.22, 184.40, 0
5.69, 171.49, 0
5.91, 189.85, 0
5.43, 196.62, 0
5.94, 182.30, 0
5.98, 176.77, 0
5.72, 185.70, 0
6.07, 191.36, 0
6.07, 186.86, 0
6.18, 202.64, 0
5.89, 175.87, 0
6.09, 189.44, 0
5.89, 199.68, 0
5.56, 209.92, 0
6.11, 184.43, 0
5.76, 196.70, 0
5.96, 169.76, 0
6.38, 180.64, 0
6.08, 184.38, 0
5.93, 177.67, 0
5.79, 181.08, 0
6.25, 203.55, 0
5.82, 190.26, 0
5.88, 192.31, 0
5.91, 170.70, 0
6.00, 179.91, 0
6.05, 173.22, 0
5.96, 180.97, 0
5.69, 194.54, 0
6.07, 175.74, 0
6.14, 198.18, 0
6.14, 168.14, 0
5.98, 179.40, 0
6.04, 192.64, 0
6.01, 181.67, 0
5.70, 195.89, 0
5.91, 182.17, 0
6.26, 191.69, 0
5.90, 201.12, 0
6.27, 176.09, 0
6.01, 179.47, 0
6.07, 192.87, 0
5.88, 183.13, 0
5.71, 157.70, 0
5.98, 193.23, 0
5.91, 175.79, 0
5.80, 177.14, 0
5.77, 186.47, 0
5.61, 193.69, 0
5.62, 176.11, 0
5.77, 191.24, 0
5.84, 200.09, 0
6.06, 197.37, 0
5.74, 182.12, 0
5.79, 196.76, 0
5.94, 177.44, 0
5.60, 188.00, 0
6.07, 175.71, 0
5.77, 170.72, 0
6.18, 167.51, 0
6.09, 173.72, 0
6.12, 192.99, 0
5.93, 186.59, 0
6.01, 176.59, 0
5.82, 199.79, 0
6.01, 176.34, 0
5.66, 193.55, 0
5.75, 198.35, 0
5.85, 171.91, 0
5.84, 183.33, 0
5.54, 196.02, 0
6.20, 180.10, 0
6.22, 196.95, 0
5.71, 193.52, 0
5.75, 195.79, 0
5.89, 187.10, 0
5.99, 185.67, 0
6.02, 198.77, 0
5.80, 182.03, 0
5.90, 184.01, 0
5.88, 186.25, 0
6.40, 181.61, 0
5.84, 182.94, 0
5.83, 199.06, 0
6.23, 180.38, 0
6.08, 181.83, 0
5.82, 186.74, 0
5.89, 171.08, 0
5.83, 171.18, 0
5.79, 162.38, 0
5.80, 186.91, 0
5.93, 178.56, 0
5.97, 188.95, 0
6.03, 178.90, 0
5.99, 186.84, 0
6.15, 160.02, 0
5.79, 196.21, 0
5.87, 184.25, 0
5.92, 191.62, 0
6.12, 186.75, 0
5.82, 164.15, 0
5.62, 179.47, 0
5.93, 180.65, 0
5.68, 203.14, 0
6.08, 185.85, 0
6.08, 185.61, 0
5.82, 190.95, 0
6.08, 169.20, 0
5.95, 188.16, 0
5.86, 187.08, 0
6.06, 167.20, 0
5.95, 197.12, 0
5.84, 190.37, 0
6.09, 185.57, 0
5.87, 175.28, 0
5.81, 173.72, 0
6.20, 173.43, 0
6.04, 176.46, 0
6.24, 164.66, 0
6.09, 176.17, 0
6.28, 198.86, 0
5.75, 178.59, 0
6.10, 186.08, 0
6.01, 188.18, 0
6.22, 169.87, 0
5.98, 189.23, 0
6.32, 197.96, 0
5.65, 188.46, 0
5.81, 180.94, 0
5.73, 166.81, 0
5.67, 178.10, 0
6.05, 160.83, 0
5.78, 175.29, 0
6.02, 172.61, 0
6.15, 180.60, 0
5.67, 174.68, 0
6.32, 179.24, 0
5.94, 199.34, 0
6.11, 191.43, 0
5.53, 192.21, 0
6.10, 172.25, 0
5.97, 181.30, 0
5.77, 212.99, 0
5.83, 187.86, 0
5.99, 179.59, 0
5.98, 187.03, 0
5.97, 190.45, 0
5.64, 179.38, 0
6.07, 187.27, 0
6.11, 200.17, 0
6.09, 181.76, 0
6.24, 177.18, 0
6.04, 197.92, 0
5.93, 191.41, 0
5.97, 168.98, 0
5.75, 178.94, 0
5.73, 187.25, 0
6.20, 181.29, 0
5.72, 170.91, 0
6.14, 186.16, 0
5.81, 187.28, 0
5.64, 205.35, 0
5.86, 198.80, 0
5.99, 187.63, 0
5.99, 187.96, 0
6.29, 188.95, 0
5.99, 183.47, 0
6.15, 188.22, 0
5.93, 183.84, 0
5.83, 180.11, 0
5.78, 191.98, 0
5.79, 166.96, 0
6.11, 174.16, 0
6.19, 182.25, 0
5.67, 181.84, 0
5.76, 188.09, 0
5.77, 193.62, 0
5.87, 180.95, 0
5.92, 184.94, 0
6.15, 189.97, 0
6.20, 198.64, 0
6.01, 178.92, 0
5.97, 194.55, 0
5.76, 176.38, 0
5.69, 179.85, 0
6.05, 178.23, 0
5.82, 169.53, 0
5.92, 174.51, 0
5.94, 176.77, 0
5.90, 191.15, 0
5.81, 191.77, 0
5.81, 189.87, 0
5.89, 183.84, 0
6.05, 169.03, 0
5.55, 197.95, 0
5.91, 178.14, 0
6.15, 169.88, 0
5.91, 184.55, 0
5.98, 184.87, 0
6.01, 192.81, 0
6.14, 188.95, 0
5.84, 196.59, 0
6.13, 196.47, 0
5.72, 189.15, 0
5.90, 173.20, 0
5.95, 178.92, 0
5.85, 184.49, 0
6.02, 180.80, 0
5.64, 178.01, 0
6.12, 201.82, 0
5.85, 191.56, 0
5.91, 195.43, 0
5.75, 186.11, 0
6.23, 187.90, 0
6.13, 201.63, 0
5.94, 201.45, 0
5.90, 177.07, 0
5.72, 178.46, 0
5.88, 192.18, 0
6.25, 190.74, 0
5.86, 180.99, 0
5.99, 190.18, 0
6.02, 202.90, 0
5.68, 176.42, 0
5.90, 184.38, 0
5.93, 185.92, 0
5.71, 166.42, 0
5.85, 165.10, 0
5.74, 190.33, 0
6.04, 186.80, 0
5.65, 191.25, 0
5.95, 186.16, 0
5.50, 188.64, 0
5.81, 196.67, 0
5.62, 196.45, 0
6.20, 185.61, 0
5.86, 179.78, 0
6.05, 192.55, 0
5.91, 192.46, 0
5.89, 193.59, 0
6.00, 183.61, 0
5.64, 182.98, 0
5.66, 168.88, 0
6.02, 178.04, 0
5.65, 187.84, 0
5.65, 176.91, 0
5.81, 189.31, 0
5.83, 180.07, 0
5.87, 174.67, 0
5.74, 165.06, 0
5.90, 183.80, 0
5.66, 191.91, 0
5.87, 177.72, 0
5.58, 194.47, 0
5.80, 177.72, 0
6.23, 178.65, 0
5.74, 203.04, 0
5.63, 173.73, 0
6.01, 192.00, 0
6.45, 194.03, 0
6.12, 177.43, 0
5.96, 168.39, 0
6.10, 190.33, 0
6.00, 178.04, 0
5.87, 194.87, 0
6.04, 184.36, 0
6.01, 194.36, 0
5.60, 154.99, 0
6.01, 179.35, 0
6.20, 184.40, 0
6.03, 195.85, 0
5.89, 189.18, 0
5.83, 188.68, 0
5.96, 199.73, 0
5.89, 197.07, 0
5.99, 173.66, 0
5.78, 183.77, 0
5.84, 179.42, 0
5.69, 174.88, 0
5.97, 203.29, 0
5.80, 187.05, 0
6.04, 179.27, 0
5.89, 191.00, 0
5.86, 192.78, 0
5.87, 188.09, 0
6.06, 188.39, 0
5.59, 182.41, 0
5.93, 181.15, 0
6.04, 189.02, 0
6.06, 191.54, 0
6.09, 181.86, 0
5.87, 167.72, 0
6.31, 184.78, 0
6.04, 198.86, 0
5.63, 191.00, 0
5.86, 175.54, 0
5.89, 198.59, 0
5.84, 210.82, 0
5.83, 179.52, 0
6.07, 187.17, 0
6.09, 189.93, 0
5.99, 188.48, 0
6.34, 158.47, 0
5.67, 179.83, 0
5.59, 182.93, 0
6.10, 188.57, 0
5.73, 187.19, 0
6.40, 176.80, 0
6.17, 166.78, 0
5.99, 183.04, 0
5.90, 187.73, 0
5.73, 193.38, 0
5.90, 174.53, 0
5.97, 194.00, 0
5.51, 197.49, 0
5.73, 188.89, 0
5.86, 193.14, 0
5.87, 201.18, 0
5.79, 172.91, 0
5.97, 197.48, 0
5.91, 176.33, 0
6.48, 180.69, 0
5.84, 167.22, 0
6.19, 186.31, 0
5.86, 176.24, 0
6.34, 187.33, 0
5.58, 174.96, 0
5.97, 192.49, 0
5.69, 192.95, 0
5.93, 186.88, 0
5.87, 179.27, 0
5.71, 189.91, 0
5.68, 187.53, 0
5.72, 193.41, 0
5.35, 179.55, 0
5.84, 181.90, 0
5.75, 192.49, 0
5.80, 195.15, 0
5.75, 171.45, 0
6.03, 187.37, 0
5.88, 187.97, 0
5.79, 181.26, 0
5.96, 180.34, 0
6.08, 186.23, 0
5.76, 186.89, 0
6.04, 192.97, 0
5.94, 172.92, 0
5.65, 198.48, 0
5.86, 201.30, 0
6.07, 180.49, 0
6.13, 178.06, 0
5.75, 183.51, 0
5.96, 170.68, 0
5.54, 187.98, 0
5.91, 175.44, 0
5.98, 183.93, 0
5.83, 190.21, 0
6.02, 181.71, 0
6.10, 191.11, 0
5.79, 184.78, 0
5.94, 187.76, 0
5.80, 188.43, 0
5.60, 190.53, 0
6.36, 168.01, 0
5.97, 189.57, 0
6.18, 166.38, 0
6.08, 185.57, 0
5.87, 172.55, 0
5.95, 169.74, 0
5.78, 170.95, 0
6.10, 174.12, 0
5.97, 175.48, 0
5.96, 185.29, 0
6.03, 183.74, 0
5.92, 218.88, 0
5.92, 174.36, 0
5.93, 196.01, 0
5.73, 191.46, 0
5.66, 174.39, 0
5.94, 186.16, 0
5.89, 181.97, 0
6.18, 184.27, 0
5.77, 181.28, 0
5.82, 178.98, 0
6.06, 176.82, 0
5.72, 191.51, 0
5.75, 168.47, 0
6.02, 188.47, 0
5.72, 182.42, 0
5.67, 193.89, 0
5.58, 167.43, 0
5.77, 198.03, 0
5.76, 181.56, 0
5.93, 185.40, 0
5.97, 186.08, 0
6.06, 190.79, 0
5.94, 183.87, 0
6.11, 188.08, 0
5.73, 173.95, 0
5.67, 193.77, 0
5.98, 164.17, 0
5.94, 189.99, 0
6.04, 159.95, 0
5.67, 172.58, 0
5.64, 172.89, 0
5.81, 194.50, 0
6.14, 184.42, 0
6.36, 176.59, 0
5.73, 198.01, 0
6.02, 192.13, 0
5.72, 195.47, 0
5.70, 186.44, 0
6.05, 195.29, 0
6.00, 185.18, 0
5.78, 186.71, 0
5.99, 183.24, 0
6.09, 179.73, 0
6.26, 195.98, 0
5.87, 184.66, 0
6.00, 187.66, 0
5.73, 184.17, 0
6.25, 168.57, 0
6.00, 186.11, 0
6.07, 178.11, 0
5.91, 182.56, 0
6.08, 189.42, 0
6.00, 181.68, 0
5.84, 188.11, 0
6.10, 186.02, 0
5.92, 183.22, 0
5.93, 180.48, 0
5.94, 177.99, 0
5.51, 186.37, 0
6.33, 192.84, 0
6.04, 195.07, 0
5.55, 177.28, 0
5.62, 173.81, 0
5.85, 180.05, 0
5.57, 177.54, 0
5.94, 187.33, 0
6.06, 186.10, 0
6.05, 181.43, 0
5.79, 168.71, 0
6.21, 207.03, 0
5.73, 186.95, 0
5.84, 180.97, 0
6.13, 191.28, 0
5.62, 199.54, 0
5.82, 192.75, 0
6.12, 187.08, 0
5.83, 197.65, 0
5.70, 179.58, 0
5.84, 179.36, 0
6.07, 170.83, 0
6.00, 164.78, 0
6.10, 179.85, 0
5.92, 185.95, 0
5.71, 176.40, 0
5.71, 199.26, 0
5.65, 184.81, 0
5.97, 176.82, 0
5.65, 175.92, 0
5.89, 184.95, 0
5.42, 185.66, 0
5.78, 198.32, 0
5.91, 185.89, 0
6.27, 200.55, 0
5.68, 196.29, 0
5.91, 178.48, 0
5.65, 196.09, 0
6.02, 169.71, 0
5.73, 188.27, 0
5.92, 178.54, 0
6.08, 192.03, 0
5.84, 180.73, 0
5.73, 189.62, 0
5.91, 185.13, 0
5.68, 178.68, 0
5.73, 209.54, 0
6.31, 170.48, 0
6.18, 188.14, 0
5.73, 178.26, 0
5.97, 180.15, 0
6.15, 191.06, 0
6.14, 185.77, 0
5.93, 171.72, 0
6.00, 198.79, 0
5.91, 194.94, 0
6.18, 183.37, 0
5.90, 177.04, 0
5.92, 195.22, 0
5.67, 203.20, 0
6.22, 187.52, 0
5.93, 198.96, 0
5.55, 195.31, 0
5.67, 191.43, 0
6.00, 198.13, 0
6.11, 179.21, 0
5.81, 185.53, 0
5.79, 172.37, 0
5.53, 188.48, 0
6.12, 174.24, 0
6.06, 179.98, 0
6.37, 171.24, 0
6.16, 196.20, 0
6.12, 183.50, 0
5.73, 186.73, 0
5.91, 197.11, 0
6.00, 177.20, 0
6.08, 209.13, 0
5.77, 192.07, 0
5.93, 203.78, 0
5.75, 185.39, 0
5.94, 179.96, 0
5.70, 188.51, 0
6.10, 192.10, 0
6.11, 166.66, 0
5.89, 201.77, 0
5.92, 195.53, 0
5.95, 183.50, 0
5.78, 197.90, 0
6.01, 175.96, 0
5.86, 172.41, 0
5.64, 167.44, 0
6.00, 201.84, 0
5.97, 180.67, 0
6.10, 183.10, 0
6.33, 177.97, 0
5.72, 173.92, 0
6.03, 168.43, 0
5.56, 186.03, 0
5.91, 176.66, 0
5.55, 189.22, 0
5.99, 177.71, 0
5.72, 188.75, 0
6.20, 179.00, 0
6.00, 178.63, 0
5.99, 187.60, 0
5.59, 171.79, 0
6.11, 183.96, 0
5.72, 191.00, 0
5.96, 184.13, 0
5.99, 177.32, 0
5.62, 176.01, 0
6.04, 163.11, 0
5.98, 171.65, 0
6.04, 199.04, 0
6.05, 173.87, 0
5.83, 189.68, 0
6.05, 176.06, 0
6.13, 188.69, 0
6.15, 162.82, 0
5.50, 169.05, 0
6.09, 194.13, 0
6.03, 197.67, 0
5.93, 186.38, 0
5.78, 182.81, 0
5.47, 184.38, 0
5.78, 203.81, 0
5.45, 191.23, 0
6.15, 195.40, 0
5.80, 179.35, 0
5.92, 186.81, 0
6.06, 192.00, 0
5.77, 165.04, 0
5.85, 180.51, 0
5.65, 188.39, 0
5.69, 180.76, 0
5.57, 170.38, 0
5.46, 186.77, 0
5.71, 204.61, 0
5.69, 199.16, 0
5.77, 176.21, 0
6.02, 183.50, 0
5.92, 190.48, 0
5.82, 188.08, 0
5.95, 190.86, 0
5.59, 168.91, 0
5.68, 197.02, 0
5.78, 187.28, 0
5.96, 196.28, 0
5.80, 186.88, 0
5.88, 186.16, 0
5.95, 178.96, 0
5.99, 190.30, 0
5.90, 187.06, 0
5.79, 193.76, 0
5.74, 178.12, 0
6.22, 179.09, 0
5.74, 177.99, 0
5.85, 192.40, 0
5.84, 187.93, 0
5.83, 186.34, 0
5.94, 175.13, 0
5.78, 180.29, 0
5.94, 173.21, 0
5.87, 195.25, 0
5.60, 171.41, 0
5.91, 190.14, 0
6.05, 203.59, 0
5.73, 175.55, 0
6.09, 189.06, 0
6.18, 180.58, 0
6.05, 181.52, 0
5.76, 181.79, 0
5.67, 185.08, 0
5.75, 184.80, 0
6.15, 195.66, 0
6.21, 193.74, 0
6.01, 213.75, 0
5.84, 178.94, 0
5.75, 176.21, 0
5.93, 173.69, 0
5.94, 174.64, 0
5.55, 180.47, 0
5.96, 193.60, 0
5.77, 165.92, 0
5.85, 172.85, 0
5.71, 188.80, 0
6.05, 174.46, 0
5.94, 190.24, 0
5.84, 175.05, 0
6.14, 181.91, 0
6.13, 170.26, 0
5.74, 190.97, 0
5.94, 183.76, 0
5.88, 186.61, 0
5.83, 189.12, 0
5.99, 174.99, 0
6.08, 197.83, 0
5.98, 174.92, 0
5.54, 178.28, 0
6.11, 178.25, 0
5.92, 192.70, 0
5.82, 185.19, 0
5.86, 190.75, 0
5.74, 187.13, 0
6.17, 181.80, 0
5.74, 202.78, 0
5.86, 181.32, 0
6.17, 183.22, 0
5.81, 166.65, 0
5.67, 176.98, 0
6.24, 183.98, 0
5.87, 184.67, 0
6.10, 195.98, 0
5.90, 162.45, 0
5.86, 193.14, 0
5.72, 160.57, 0
5.92, 192.01, 0
5.92, 186.06, 0
5.90, 193.54, 0
6.21, 189.68, 0
6.14, 178.34, 0
6.13, 183.76, 0
5.95, 165.72, 0
6.09, 164.92, 0
5.89, 195.59, 0
5.70, 183.75, 0
5.81, 169.61, 0
6.16, 197.70, 0
6.08, 177.33, 0
5.84, 186.41, 0
6.04, 197.41, 0
6.03, 196.15, 0
5.68, 192.59, 0
6.08, 183.84, 0
5.49, 178.85, 0
5.56, 171.57, 0
5.74, 192.39, 0
5.72, 186.53, 0
6.14, 188.35, 0
5.96, 196.69, 0
6.36, 183.12, 0
5.96, 180.31, 0
6.05, 156.34, 0
6.07, 175.76, 0
5.73, 184.23, 0
5.91, 182.66, 0
6.12, 210.59, 0
5.73, 181.71, 0
5.84, 181.16, 0
5.48, 191.60, 0
5.75, 171.86, 0
6.38, 185.41, 0
6.08, 187.77, 0
5.69, 180.33, 0
5.80, 198.59, 0
6.02, 176.76, 0
5.85, 196.57, 0
6.23, 179.79, 0
5.88, 174.93, 0
5.80, 164.80, 0
6.14, 199.69, 0
6.10, 176.27, 0
5.87, 178.76, 0
6.02, 182.80, 0
5.56, 171.47, 0
5.87, 180.69, 0
5.60, 192.10, 0
5.91, 190.21, 0
6.19, 182.50, 0
5.91, 174.56, 0
5.89, 181.55, 0
6.01, 180.74, 0
6.24, 197.99, 0
5.62, 195.69, 0
6.15, 197.14, 0
6.05, 185.34, 0
5.66, 189.42, 0
5.68, 208.32, 0
5.94, 179.90, 0
6.28, 200.24, 0
5.58, 197.71, 0
5.98, 173.29, 0
6.19, 184.51, 0
5.61, 178.65, 0
5.94, 177.33, 0
5.63, 181.26, 0
5.85, 181.94, 0
5.59, 172.02, 0
6.01, 199.04, 0
6.13, 201.70, 0
5.83, 176.20, 0
5.71, 179.82, 0
5.63, 181.40, 0
6.08, 197.38, 0
6.07, 201.89, 0
5.61, 171.92, 0
5.67, 175.81, 0
6.13, 185.92, 0
5.59, 207.61, 0
6.13, 162.28, 0
5.70, 189.64, 0
5.76, 177.88, 0
6.03, 179.36, 0
5.55, 188.82, 0
5.61, 199.02, 0
5.77, 204.57, 0
5.84, 174.13, 0
5.57, 166.43, 0
5.31, 184.59, 0
5.62, 177.65, 0
5.90, 192.73, 0
5.88, 146.68, 0
6.13, 182.60, 0
6.04, 185.47, 0
6.03, 193.34, 0
6.08, 183.17, 0
5.79, 177.65, 0
5.85, 173.67, 0
5.82, 165.25, 0
5.87, 194.82, 0
5.95, 184.67, 0
5.86, 175.12, 0
6.32, 187.52, 0
6.17, 179.53, 0
6.11, 170.43, 0
6.41, 178.36, 0
5.78, 176.86, 0
6.30, 193.61, 0
5.89, 180.60, 0
5.69, 156.19, 0
5.63, 188.09, 0
5.67, 177.83, 0
6.07, 173.33, 0
5.66, 173.64, 0
5.82, 188.53, 0
5.51, 192.46, 0
5.82, 199.18, 0
5.86, 198.86, 0
5.93, 171.81, 0
6.17, 187.14, 0
5.90, 185.20, 0
5.72, 174.54, 0
5.52, 193.77, 0
5.72, 190.97, 0
6.05, 186.05, 0
6.19, 175.85, 0
5.84, 190.22, 0
5.62, 174.15, 0
5.88, 185.00, 0
6.04, 186.62, 0
6.34, 169.15, 0
5.78, 191.37, 0
5.73, 198.80, 0
5.70, 192.78, 0
5.85, 190.29, 0
5.98, 185.82, 0
5.89, 192.48, 0
5.92, 199.53, 0
5.70, 190.46, 0
5.70, 195.49, 0
6.00, 181.37, 0
6.17, 188.93, 0
6.10, 166.22, 0
5.51, 193.36, 0
6.12, 184.41, 0
6.11, 186.05, 0
6.19, 164.88, 0
5.94, 181.06, 0
5.71, 185.65, 0
6.26, 174.87, 0
5.83, 183.65, 0
6.34, 195.06, 0
5.93, 182.73, 0
5.91, 187.10, 0
6.02, 186.52, 0
5.99, 184.51, 0
5.67, 169.37, 0
5.70, 191.75, 0
6.23, 173.08, 0
6.14, 177.43, 0
6.10, 170.58, 0
5.55, 182.23, 0
5.82, 192.33, 0
6.03, 189.08, 0
5.76, 199.34, 0
5.89, 194.64, 0
5.66, 186.72, 0
5.98, 196.26, 0
5.61, 179.42, 0
5.76, 188.16, 0
5.99, 171.34, 0
5.61, 179.14, 0
5.66, 177.01, 0
5.76, 176.79, 0
5.74, 198.62, 0
5.97, 187.20, 0
5.95, 185.26, 0
5.99, 204.72, 0
5.88, 178.78, 0
5.90, 213.35, 0
5.85, 177.82, 0
5.39, 188.51, 0
5.89, 181.55, 0
5.85, 180.32, 0
6.15, 194.25, 0
5.93, 184.26, 0
5.83, 180.93, 0
5.77, 176.44, 0
5.62, 184.99, 0
5.78, 203.98, 0
5.47, 198.59, 0
5.85, 188.04, 0
5.76, 181.51, 0
5.98, 193.72, 0
5.84, 178.22, 0
6.62, 179.45, 0
5.96, 209.36, 0
5.72, 215.73, 0
5.88, 193.53, 0
6.12, 181.37, 0
5.90, 191.69, 0
5.84, 172.38, 0
5.65, 187.99, 0
5.69, 187.39, 0
5.66, 175.87, 0
5.89, 200.72, 0
6.01, 186.92, 0
5.69, 186.42, 0
6.09, 193.40, 0
5.69, 198.56, 0
5.62, 174.90, 0
6.11, 175.34, 0
5.67, 183.71, 0
5.62, 190.91, 0
5.90, 194.24, 0
5.77, 173.00, 0
5.90, 188.11, 0
5.96, 189.27, 0
5.91, 204.21, 0
5.77, 198.21, 0
6.14, 203.49, 0
5.73, 178.69, 0
5.68, 205.80, 0
6.14, 175.06, 0
5.64, 189.07, 0
6.01, 175.25, 0
6.20, 174.36, 0
6.19, 188.04, 0
6.14, 193.26, 0
5.52, 189.93, 0
5.92, 167.43, 0
6.27, 185.83, 0
5.60, 168.09, 0
5.77, 182.59, 0
